Iteration	Posterior	Likelihood	Prior	distance_scale	extirpation_rate	log10_rate_bg	rate_bg
6540	-31.085	-26.3191	-4.76598	0.01	0.6624954	-2.747443	0.001788782
6550	-32.6875	-27.454	-5.23348	0.01	1.116132	-1.829214	0.01481789
6560	-30.4565	-25.6924	-4.76413	0.01	0.7016118	-2.487087	0.003257714
6570	-30.6149	-25.8271	-4.78779	0.01	0.6152756	-2.182392	0.00657065
6580	-32.8211	-24.8446	-7.97652	0.01	2.441284	-2.128341	0.007441479
6590	-32.4229	-24.7186	-7.70431	0.01	2.310924	-2.28563	0.005180484
6600	-30.6678	-25.4688	-5.19892	0.01	1.096046	-2.494582	0.003201972
6610	-30.9607	-26.0918	-4.86892	0.01	0.8648654	-2.702696	0.001982917
6620	-30.4434	-25.653	-4.79041	0.01	0.6117288	-2.363732	0.004327808
6630	-30.4598	-25.6769	-4.78288	0.01	0.6225087	-2.270094	0.005369155
6640	-30.3378	-25.4703	-4.86754	0.01	0.863564	-2.384559	0.004125164
6650	-31.7814	-24.8799	-6.9015	0.01	1.932815	-2.337812	0.004593967
6660	-33.3862	-24.6387	-8.74746	0.01	2.819088	-2.3958	0.004019759
6670	-30.9186	-25.7621	-5.15649	0.01	1.070791	-2.071936	0.008473515
6680	-31.1593	-25.3725	-5.78678	0.01	1.405464	-2.521486	0.003009635
6690	-31.3642	-25.0175	-6.34665	0.01	1.673246	-2.221498	0.006004854
6700	-31.1794	-25.0998	-6.07957	0.01	1.54691	-2.397732	0.004001916
6710	-34.4289	-24.4174	-10.0115	0.01	3.472645	-2.191662	0.006431886
6720	-31.8448	-26.0161	-5.82867	0.01	1.425977	-1.970581	0.01070086
6730	-31.2538	-26.0712	-5.1826	0.01	0.4347939	-2.598309	0.002521688
6740	-30.6202	-25.8107	-4.80948	0.01	0.5903873	-2.201771	0.006283898
6750	-30.921	-25.6524	-5.26855	0.01	1.136127	-2.087132	0.008182158
6760	-30.9272	-25.3645	-5.5627	0.01	1.293336	-2.145054	0.007160552
6770	-31.8495	-24.9158	-6.93368	0.01	1.947856	-2.199134	0.006322163
6780	-31.3066	-25.0022	-6.3044	0.01	1.653369	-2.340982	0.004560556
6790	-30.3752	-25.4695	-4.90563	0.01	0.8974315	-2.243931	0.005702551
6800	-31.788	-26.1199	-5.66811	0.01	0.3507727	-2.193134	0.006410119
6810	-31.4671	-26.088	-5.3791	0.01	1.197089	-1.986737	0.01031009
6820	-30.9877	-25.4558	-5.53186	0.01	1.277507	-2.115768	0.007660051
6830	-32.7939	-26.2458	-6.54814	0.01	1.767707	-2.840558	0.001443583
6840	-33.5692	-26.0077	-7.56147	0.01	2.243044	-1.901435	0.01254773
6850	-32.045	-25.8926	-6.15234	0.01	1.581517	-1.973818	0.01062141
6860	-30.3505	-25.4726	-4.87796	0.01	0.8732433	-2.259799	0.005497952
6870	-31.5511	-26.7831	-4.76795	0.01	0.7212929	-2.896095	0.001270296
6880	-30.4219	-25.6585	-4.76348	0.01	0.6805839	-2.450034	0.003547856
6890	-30.8594	-25.3094	-5.55003	0.01	1.286849	-2.458846	0.003476593
6900	-30.9463	-25.8549	-5.0914	0.01	0.4583861	-2.472142	0.003371771
6910	-32.8582	-26.5503	-6.30791	0.01	1.655023	-1.876601	0.01328614
6920	-31.665	-26.8876	-4.77743	0.01	0.7475937	-2.927724	0.00118107
6930	-32.16	-25.2701	-6.88992	0.01	1.927403	-2.563741	0.002730608
6940	-32.7491	-24.6621	-8.08697	0.01	2.494591	-2.247123	0.005660796
6950	-32.0419	-26.8004	-5.24146	0.01	0.4214876	-2.010476	0.00976166
6960	-32.7202	-25.19	-7.53023	0.01	2.22824	-2.046639	0.00898175
6970	-30.799	-25.7763	-5.02273	0.01	0.4794228	-2.388066	0.004091982
6980	-31.3868	-25.9439	-5.44283	0.01	0.3836969	-2.495281	0.003196827
6990	-34.8505	-24.3525	-10.498	0.01	3.737157	-2.191872	0.00642877
7000	-31.472	-26.3212	-5.15081	0.01	1.067357	-2.800219	0.001584093
7010	-34.0269	-29.2612	-4.76572	0.01	0.7116877	-3.505446	0.0003122873
7020	-31.112	-26.1687	-4.94336	0.01	0.509125	-2.662971	0.002172848
7030	-30.7989	-26.0139	-4.785	0.01	0.762781	-2.657082	0.002202509
7040	-32.9814	-25.0397	-7.94163	0.01	2.424497	-2.064724	0.008615421
7050	-32.147	-26.5155	-5.63156	0.01	0.3556207	-2.761975	0.001729915
7060	-30.9189	-25.8479	-5.07104	0.01	0.4642768	-2.470178	0.003387054
7070	-30.4354	-25.5567	-4.8787	0.01	0.8739178	-2.197183	0.006350637
7080	-33.7105	-24.4847	-9.22581	0.01	3.060999	-2.296541	0.005051955
7090	-31.3725	-24.9818	-6.39066	0.01	1.693923	-2.337377	0.004598574
7100	-32.1986	-26.5137	-5.68488	0.01	1.355025	-1.90758	0.01237144
7110	-31.0174	-26.2383	-4.77911	0.01	0.6287896	-2.714003	0.001931957
7120	-30.747	-25.5531	-5.19386	0.01	1.093073	-2.536472	0.002907554
7130	-31.4578	-25.0328	-6.42501	0.01	1.710039	-2.194689	0.006387204
7140	-30.6334	-25.2492	-5.3842	0.01	1.199838	-2.367011	0.004295251
7150	-32.6374	-27.2066	-5.43082	0.01	0.3856879	-1.961391	0.01092971
7160	-30.5575	-25.6664	-4.89116	0.01	0.8850248	-2.145248	0.007157347
7170	-30.9851	-26.0282	-4.95697	0.01	0.5034856	-2.599817	0.002512943
7180	-35.0323	-26.5721	-8.46023	0.01	0.1764733	-2.744426	0.00180125
7190	-30.9442	-25.7442	-5.20006	0.01	1.096716	-2.616953	0.002415722
7200	-31.1878	-25.7379	-5.44993	0.01	1.234837	-2.637011	0.00230669
7210	-30.8627	-25.8027	-5.05998	0.01	0.4675924	-2.303964	0.004966334
7220	-30.7408	-25.9525	-4.78835	0.01	0.7686995	-2.634595	0.002319559
7230	-30.6448	-25.8563	-4.78854	0.01	0.7690333	-2.594865	0.002541763
7240	-30.3709	-25.6076	-4.76338	0.01	0.6826436	-2.288398	0.005147568
7250	-30.657	-25.4107	-5.24631	0.01	1.123491	-2.469308	0.003393848
7260	-31.8064	-25.5981	-6.20827	0.01	1.608008	-2.025537	0.009428943
7270	-32.4631	-24.7898	-7.67331	0.01	2.296161	-2.386745	0.004104455
7280	-31.9122	-25.9006	-6.0116	0.01	1.514426	-2.723797	0.001888873
7290	-30.6207	-25.3319	-5.28879	0.01	1.14751	-2.210771	0.00615501
7300	-32.2311	-26.8881	-5.34303	0.01	1.177505	-2.96245	0.00109031
7310	-30.5004	-25.731	-4.7694	0.01	0.6503151	-2.48935	0.003240782
7320	-32.8691	-24.7483	-8.12085	0.01	2.510993	-2.162697	0.006875481
7330	-30.3359	-25.5295	-4.80638	0.01	0.7959663	-2.264968	0.005432905
7340	-32.475	-24.9647	-7.51027	0.01	2.218786	-2.476561	0.003337638
7350	-31.6409	-25.4516	-6.18935	0.01	1.599056	-2.060181	0.008706016
7360	-30.3307	-25.4892	-4.84155	0.01	0.8376304	-2.273805	0.005323476
7370	-32.2056	-25.894	-6.31151	0.01	1.656717	-1.965839	0.01081836
7380	-32.0984	-27.3289	-4.76955	0.01	0.7268658	-3.043204	0.0009053067
7390	-31.1807	-26.0401	-5.14059	0.01	0.4451505	-2.175629	0.006673766
7400	-30.5841	-25.7793	-4.80476	0.01	0.7937444	-2.56654	0.002713064
7410	-30.3347	-25.5687	-4.76599	0.01	0.7130417	-2.357104	0.004394363
7420	-30.6244	-25.2896	-5.33484	0.01	1.17302	-2.397635	0.004002813
7430	-31.2085	-25.0944	-6.11407	0.01	1.563339	-2.399628	0.003984485
7440	-31.5094	-26.6687	-4.84073	0.01	0.8367604	-1.949602	0.01123046
7450	-31.882	-26.1641	-5.7179	0.01	1.371459	-2.785893	0.001637219
7460	-31.433	-26.6692	-4.76387	0.01	0.6756542	-1.97596	0.01056914
7470	-30.4153	-25.5913	-4.82402	0.01	0.8181334	-2.203898	0.006253199
7480	-31.1444	-25.1524	-5.99203	0.01	1.505038	-2.424044	0.003766655
7490	-30.4102	-25.6385	-4.77172	0.01	0.6440683	-2.293565	0.005086692
7500	-30.7004	-25.6657	-5.03475	0.01	0.993444	-2.56446	0.002726092
7510	-33.182	-26.5423	-6.63973	0.01	1.810531	-1.865662	0.01362503
7520	-32.4198	-26.8817	-5.53816	0.01	1.28075	-1.871571	0.01344092
7530	-31.3212	-25.4249	-5.89624	0.01	1.458848	-2.554293	0.002790661
7540	-30.4981	-25.7284	-4.76975	0.01	0.7275036	-2.519857	0.003020945
7550	-30.6995	-25.3159	-5.38351	0.01	1.199469	-2.1987	0.006328483
7560	-31.5444	-25.3209	-6.22349	0.01	1.615205	-2.537648	0.002899694
7570	-31.192	-25.3215	-5.87043	0.01	1.446325	-2.125269	0.007494293
7580	-32.2271	-26.5784	-5.64865	0.01	1.336888	-2.894712	0.001274348
7590	-32.0834	-27.2486	-4.83478	0.01	0.5688899	-1.91953	0.01203566
7600	-30.8136	-26.0347	-4.77888	0.01	0.6292038	-2.636706	0.002308307
7610	-30.9033	-25.8682	-5.03504	0.01	0.9936398	-2.645186	0.002263672
7620	-31.2353	-26.1767	-5.05853	0.01	1.009259	-1.998519	0.01003416
7630	-30.6276	-25.2563	-5.37123	0.01	1.192843	-2.371655	0.004249573
7640	-31.6053	-25.9514	-5.65387	0.01	1.339507	-2.720299	0.001904149
7650	-33.7659	-26.4399	-7.32604	0.01	2.131827	-2.911894	0.001224915
7660	-34.3236	-26.5249	-7.79866	0.01	2.35595	-2.943839	0.001138049
7670	-32.5422	-27.0352	-5.50708	0.01	1.264698	-3.00503	0.0009884851
7680	-30.4535	-25.6652	-4.78838	0.01	0.7687548	-2.188138	0.006484283
7690	-31.5877	-26.7088	-4.87885	0.01	0.8740466	-2.890312	0.001287326
7700	-30.7901	-25.2219	-5.56813	0.01	1.296111	-2.2226	0.005989626
7710	-31.0563	-25.4804	-5.57594	0.01	1.300099	-2.548449	0.002828469
7720	-30.3368	-25.5677	-4.76908	0.01	0.7253127	-2.293934	0.005082367
7730	-31.6078	-25.7714	-5.83644	0.01	1.429774	-2.013271	0.009699049
7740	-31.0836	-25.08	-6.0036	0.01	1.510593	-2.244195	0.005699081
7750	-31.7373	-26.9737	-4.76359	0.01	0.6958378	-1.931533	0.01170758
7760	-31.5062	-26.7055	-4.80073	0.01	0.788077	-2.880936	0.001315419
7770	-32.9477	-24.7314	-8.21633	0.01	2.557352	-2.406298	0.003923755
7780	-30.3103	-25.5118	-4.79847	0.01	0.7847709	-2.349766	0.004469239
7790	-31.4486	-26.6853	-4.7633	0.01	0.6855222	-2.864206	0.001367079
7800	-30.3302	-25.4841	-4.84609	0.01	0.8423784	-2.383319	0.004136957
7810	-30.6447	-25.2233	-5.42145	0.01	1.219764	-2.338937	0.004582082
7820	-31.9063	-27.1406	-4.76572	0.01	0.6637298	-2.988965	0.001025734
7830	-30.3497	-25.407	-4.94278	0.01	0.9273581	-2.307753	0.004923199
7840	-30.8317	-26.0338	-4.79786	0.01	0.6026056	-2.629919	0.002344666
7850	-32.4882	-27.6477	-4.84052	0.01	0.8365416	-3.130183	0.0007409971
7860	-31.172	-25.6717	-5.50028	0.01	1.261174	-2.617252	0.002414061
7870	-31.1657	-26.2847	-4.88106	0.01	0.5392016	-2.0743	0.008427528
7880	-32.9194	-27.5313	-5.3881	0.01	0.3930039	-1.920887	0.01199813
7890	-31.6462	-25.9067	-5.73951	0.01	1.382165	-2.711424	0.001943462
7900	-31.6436	-26.5816	-5.06203	0.01	0.4669715	-2.803736	0.001571319
7910	-32.6615	-26.5385	-6.12301	0.01	1.567587	-1.885174	0.01302644
7920	-30.599	-25.7659	-4.83307	0.01	0.5701805	-2.471799	0.003374435
7930	-30.8245	-25.7041	-5.12041	0.01	1.048718	-2.592399	0.002556234
7940	-35.2628	-26.2093	-9.05343	0.01	0.1588799	-2.547929	0.002831854
7950	-30.8162	-25.5088	-5.30739	0.01	1.157876	-2.530924	0.002944937
7960	-30.8013	-26.0379	-4.76337	0.01	0.6917808	-2.090044	0.00812749
7970	-32.7422	-26.0302	-6.712	0.01	0.2561233	-2.461754	0.003453395
7980	-31.0292	-25.1801	-5.84909	0.01	1.435942	-2.420542	0.003797154
7990	-30.8176	-26.0198	-4.79778	0.01	0.783752	-2.663319	0.002171105
8000	-30.8107	-25.3665	-5.44422	0.01	1.231827	-2.161201	0.006899211
8010	-31.5494	-25.925	-5.62443	0.01	1.324696	-1.998248	0.01004043
8020	-32.8358	-24.8109	-8.02491	0.01	2.464607	-2.437623	0.003650709
8030	-30.7834	-26.0147	-4.76868	0.01	0.6524912	-2.633951	0.002322999
8040	-31.5077	-26.5797	-4.92794	0.01	0.5158537	-2.810427	0.001547296
8050	-31.9864	-27.1419	-4.84453	0.01	0.8407624	-3.003152	0.0009927693
8060	-31.0374	-26.185	-4.8524	0.01	0.5564996	-2.092122	0.008088687
8070	-30.6686	-25.9004	-4.76818	0.01	0.7221598	-2.118455	0.007612809
8080	-31.6032	-25.4366	-6.16661	0.01	1.588284	-2.579551	0.002632992
8090	-30.8293	-25.2795	-5.54982	0.01	1.28674	-2.187201	0.006498288
8100	-33.1998	-28.3507	-4.84907	0.01	0.845447	-3.298976	0.0005023703
8110	-30.7117	-25.4432	-5.26849	0.01	1.136095	-2.156293	0.006977607
8120	-30.8151	-25.9429	-4.87218	0.01	0.5442498	-2.570943	0.002685697
8130	-32.5836	-25.6833	-6.90031	0.01	1.932257	-2.69986	0.001995906
8140	-30.7484	-25.3352	-5.41321	0.01	1.215376	-2.181718	0.006580847
8150	-32.2977	-26.5393	-5.75841	0.01	1.391499	-2.888709	0.001292085
8160	-30.6332	-25.6374	-4.99582	0.01	0.9665536	-2.54506	0.002850622
8170	-30.6104	-25.233	-5.37736	0.01	1.196152	-2.297406	0.005041895
8180	-30.4794	-25.5339	-4.94551	0.01	0.9294633	-2.185694	0.006520881
8190	-30.7408	-25.652	-5.08878	0.01	1.028826	-2.566411	0.002713871
8200	-30.7958	-25.1568	-5.63899	0.01	1.332033	-2.284038	0.005199501
8210	-32.7363	-24.9621	-7.7742	0.01	2.344265	-2.098273	0.007974935
8220	-31.1275	-25.0497	-6.07776	0.01	1.546047	-2.263387	0.005452715
8230	-32.5181	-27.0787	-5.43946	0.01	1.229312	-1.855423	0.0139501
8240	-32.3395	-26.5158	-5.82365	0.01	1.423525	-2.885049	0.001303021
8250	-31.8396	-25.4382	-6.40139	0.01	1.69896	-2.595624	0.002537322
8260	-30.606	-25.8219	-4.78412	0.01	0.7611471	-2.130641	0.007402173
8270	-30.5402	-25.7205	-4.81976	0.01	0.5809804	-2.266472	0.005414123
8280	-30.5436	-25.7802	-4.76349	0.01	0.6943671	-2.536854	0.002905002
8290	-30.3924	-25.4455	-4.94689	0.01	0.9305237	-2.408916	0.003900176
8300	-30.466	-25.3429	-5.12313	0.01	1.050401	-2.261009	0.00548265
8310	-30.347	-25.4071	-4.93994	0.01	0.9251475	-2.32675	0.00471248
8320	-30.6877	-25.2305	-5.45712	0.01	1.23862	-2.371392	0.004252145
8330	-31.9517	-26.3058	-5.64585	0.01	0.3537054	-2.680624	0.002086294
8340	-31.1026	-26.031	-5.07153	0.01	0.4641313	-2.588253	0.002580756
8350	-31.1748	-25.58	-5.59477	0.01	1.309678	-2.590668	0.002566447
8360	-31.0607	-25.4996	-5.56101	0.01	1.292473	-2.555206	0.0027848
8370	-30.7228	-25.8974	-4.82539	0.01	0.8197308	-2.623448	0.002379861
8380	-30.8992	-25.1829	-5.71628	0.01	1.370656	-2.218313	0.006049053
8390	-31.5531	-25.3668	-6.18633	0.01	1.597624	-2.553707	0.002794431
8400	-30.6163	-25.7807	-4.8356	0.01	0.5682725	-2.230863	0.005876751
8410	-32.4037	-26.2712	-6.1325	0.01	1.572096	-2.832461	0.001470751
8420	-30.3771	-25.4903	-4.88682	0.01	0.8812031	-2.42192	0.00378512
8430	-31.2575	-25.458	-5.79951	0.01	1.411708	-2.559658	0.002756396
8440	-30.6515	-25.4347	-5.21685	0.01	1.106519	-2.169283	0.006772006
8450	-32.0173	-27.2456	-4.77164	0.01	0.7331865	-3.022106	0.0009503727
8460	-31.2338	-26.4701	-4.76369	0.01	0.6775707	-2.006677	0.00984743
8470	-30.3773	-25.469	-4.90831	0.01	0.8996754	-2.412678	0.003866531
8480	-33.8922	-24.6785	-9.2137	0.01	3.054799	-2.456185	0.003497961
8490	-30.9853	-25.9026	-5.08275	0.01	1.024971	-2.662612	0.002174643
8500	-30.7398	-25.9506	-4.78915	0.01	0.6134089	-2.596158	0.002534208
8510	-31.1993	-25.0262	-6.17304	0.01	1.591328	-2.264874	0.005434078
8520	-31.5325	-24.9447	-6.58777	0.01	1.786242	-2.343634	0.004532795
8530	-30.8871	-26.0583	-4.8288	0.01	0.5734995	-2.119599	0.007592777
8540	-31.684	-24.8861	-6.79783	0.01	1.884382	-2.281649	0.005228181
8550	-30.4817	-25.7179	-4.76381	0.01	0.6985148	-2.502363	0.003145116
8560	-30.8007	-26.0044	-4.79625	0.01	0.7814405	-2.075689	0.008400622
8570	-30.6954	-25.8181	-4.87729	0.01	0.8726316	-2.602572	0.002497057
8580	-32.3411	-24.7544	-7.58669	0.01	2.255002	-2.333187	0.004643154
8590	-33.6597	-26.4869	-7.1728	0.01	2.059812	-2.919156	0.001204604
8600	-30.936	-25.9641	-4.97186	0.01	0.497612	-2.565413	0.002720112
8610	-34.5068	-27.0161	-7.4907	0.01	2.209528	-1.792068	0.01614104
8620	-30.7298	-25.9522	-4.77765	0.01	0.6314386	-2.131478	0.00738791
8630	-30.6016	-25.8356	-4.76603	0.01	0.6622933	-2.555263	0.002784434
8640	-30.5866	-25.2536	-5.33305	0.01	1.172039	-2.278217	0.005269662
8650	-30.7987	-26.0345	-4.76415	0.01	0.6731172	-2.646585	0.002256394
8660	-31.1736	-25.9003	-5.27323	0.01	1.138768	-2.678825	0.002094957
8670	-30.8532	-26.0524	-4.80085	0.01	0.5992616	-2.11297	0.00770956
8680	-30.6285	-25.2644	-5.36402	0.01	1.188934	-2.245604	0.005680623
8690	-30.8158	-25.7427	-5.07308	0.01	1.018742	-2.602005	0.002500317
8700	-31.4202	-26.1235	-5.29668	0.01	0.4100701	-2.615636	0.002423056
8710	-31.3306	-26.5671	-4.76355	0.01	0.6952184	-2.830327	0.001477994
8720	-32.6236	-27.8544	-4.76914	0.01	0.6510713	-3.17094	0.0006746217
8730	-30.4829	-25.3813	-5.1016	0.01	1.036955	-2.410521	0.003885784
8740	-30.6777	-25.7196	-4.95802	0.01	0.9389766	-2.11262	0.00771579
8750	-30.8326	-25.729	-5.10353	0.01	1.038171	-2.086988	0.008184882
8760	-30.8979	-25.2744	-5.62351	0.01	1.324227	-2.177256	0.006648818
8770	-32.7775	-26.2444	-6.53308	0.01	1.760664	-2.839694	0.001446458
8780	-31.4042	-26.2858	-5.11837	0.01	0.4509693	-2.101054	0.007924024
8790	-30.8589	-25.5561	-5.30283	0.01	1.155342	-2.110868	0.00774698
8800	-30.524	-25.7309	-4.79312	0.01	0.6082712	-2.236859	0.005796169
8810	-32.0653	-25.8121	-6.25321	0.01	1.629237	-1.982421	0.01041307
8820	-32.2661	-27.1242	-5.14188	0.01	1.061924	-3.014117	0.0009680172
8830	-31.0632	-25.2477	-5.81547	0.01	1.419524	-2.161984	0.006886783
8840	-33.293	-24.784	-8.50901	0.01	2.700741	-2.460841	0.003460662
8850	-31.3309	-26.0117	-5.31925	0.01	0.405659	-2.207744	0.006198059
8860	-32.1477	-27.381	-4.76669	0.01	0.7162371	-1.882183	0.01311646
8870	-31.1372	-25.9903	-5.14691	0.01	1.06499	-2.698306	0.00200306
8880	-30.382	-25.3714	-5.0106	0.01	0.9769243	-2.317651	0.004812258
8890	-31.8319	-25.0524	-6.77954	0.01	1.875839	-2.458664	0.003478052
8900	-30.8799	-26.1166	-4.76329	0.01	0.6880469	-2.680982	0.00208458
8910	-31.3965	-26.4494	-4.9471	0.01	0.5075469	-2.049204	0.008928851
8920	-31.2186	-25.4157	-5.80295	0.01	1.413393	-2.100764	0.007929329
8930	-34.5933	-24.3466	-10.2467	0.01	3.599561	-2.2471	0.005661087
8940	-31.0823	-25.7321	-5.35028	0.01	1.181467	-2.626633	0.002362473
8950	-33.0232	-25.8877	-7.1355	0.01	2.042319	-1.93278	0.01167401
8960	-31.0971	-25.1288	-5.96826	0.01	1.493617	-2.40134	0.003968811
8970	-32.6575	-27.6799	-4.97756	0.01	0.9534363	-3.14433	0.0007172484
8980	-30.5656	-25.4435	-5.12206	0.01	1.049738	-2.464453	0.003432
8990	-32.7293	-24.6674	-8.06191	0.01	2.482474	-2.244757	0.005691709
9000	-30.3306	-25.5234	-4.80714	0.01	0.7969838	-2.394417	0.004032581
9010	-32.0509	-25.5168	-6.53412	0.01	1.761148	-2.63048	0.002341642
9020	-31.8066	-27.0425	-4.76407	0.01	0.7010625	-2.965748	0.001082062
9030	-30.4393	-25.5674	-4.87191	0.01	0.8676666	-2.475333	0.003347086
9040	-30.3897	-25.3903	-4.99939	0.01	0.9690802	-2.274804	0.005311246
9050	-30.7327	-25.8115	-4.92119	0.01	0.9102694	-2.607829	0.002467009
9060	-31.0892	-25.0783	-6.01089	0.01	1.514088	-2.244004	0.00570159
9070	-30.3115	-25.4939	-4.81754	0.01	0.8103473	-2.306804	0.004933961
9080	-33.5766	-25.9117	-7.66496	0.01	2.29219	-1.911237	0.0122677
9090	-30.7955	-25.9343	-4.8612	0.01	0.8574989	-2.074842	0.008417008
9100	-31.6711	-25.0698	-6.60133	0.01	1.792581	-2.450121	0.003547147
9110	-32.5411	-24.6984	-7.84272	0.01	2.377034	-2.259453	0.005502334
9120	-31.8763	-24.891	-6.98531	0.01	1.971995	-2.371258	0.00425346
9130	-34.1883	-24.4288	-9.75948	0.01	3.33855	-2.329511	0.004682624
9140	-30.4767	-25.3553	-5.12135	0.01	1.049299	-2.247169	0.005660185
9150	-35.2889	-25.0938	-10.1951	0.01	3.57155	-1.966475	0.01080252
9160	-33.0647	-25.0831	-7.9816	0.01	2.443733	-2.555435	0.002783333
9170	-32.3197	-27.3958	-4.9239	0.01	0.9124597	-3.072389	0.000846469
9180	-30.6809	-25.7128	-4.96805	0.01	0.9464609	-2.574399	0.00266441
9190	-31.9704	-25.8784	-6.09199	0.01	1.552831	-2.721134	0.001900492
9200	-31.6298	-26.7868	-4.84302	0.01	0.5628905	-1.980397	0.01046172
9210	-30.708	-25.7744	-4.93356	0.01	0.9201557	-2.594736	0.002542519
9220	-31.407	-25.4994	-5.90766	0.01	1.464379	-2.06855	0.008539846
9230	-31.2107	-26.1784	-5.03233	0.01	0.4762693	-2.658916	0.002193229
9240	-32.1393	-27.3046	-4.83468	0.01	0.8302201	-3.044158	0.0009033205
9250	-31.0088	-26.1862	-4.82258	0.01	0.5785748	-2.085422	0.00821444
9260	-31.2174	-25.4475	-5.76988	0.01	1.397152	-2.094273	0.008048721
9270	-30.3997	-25.5669	-4.83282	0.01	0.8281647	-2.457461	0.003487702
9280	-30.734	-25.691	-5.043	0.01	0.9989803	-2.57667	0.002650513
9290	-31.5739	-26.7829	-4.79098	0.01	0.6109908	-2.884343	0.001305138
9300	-30.6458	-25.8643	-4.78148	0.01	0.7560803	-2.11912	0.007601165
9310	-31.5504	-25.97	-5.58041	0.01	0.3626959	-2.260007	0.005495319
9320	-31.3998	-25.4381	-5.96172	0.01	1.490471	-2.08055	0.00830711
9330	-31.0564	-26.2778	-4.77864	0.01	0.6296272	-2.052271	0.008866022
9340	-31.6964	-24.8828	-6.81363	0.01	1.891763	-2.283062	0.005211205
9350	-30.7996	-26.0349	-4.76473	0.01	0.7060025	-2.08705	0.008183708
9360	-30.4265	-25.4344	-4.99203	0.01	0.9638593	-2.418748	0.003812866
9370	-33.078	-25.7094	-7.36862	0.01	2.151889	-2.725844	0.001879992
9380	-30.6426	-25.6175	-5.0251	0.01	0.9869008	-2.132689	0.007367352
9390	-31.5224	-25.9048	-5.61765	0.01	0.3575091	-2.333381	0.004641083
9400	-31.5504	-26.002	-5.54836	0.01	0.3673171	-2.529115	0.002957232
9410	-30.6661	-25.2364	-5.42975	0.01	1.224171	-2.252979	0.005584974
9420	-30.3564	-25.593	-4.76345	0.01	0.6810064	-2.331403	0.00466226
9430	-31.2459	-26.1951	-5.05088	0.01	0.4703831	-2.664355	0.002165934
9440	-30.892	-25.9902	-4.90174	0.01	0.8941439	-2.054376	0.008823157
9450	-30.5019	-25.7008	-4.80116	0.01	0.788688	-2.164618	0.006845129
9460	-30.7907	-25.7858	-5.00485	0.01	0.4855187	-2.419454	0.003806677
9470	-30.5081	-25.5751	-4.93301	0.01	0.9197181	-2.499235	0.003167856
9480	-30.8793	-25.1969	-5.68244	0.01	1.353808	-2.214981	0.006095633
9490	-32.6866	-26.9895	-5.69711	0.01	0.3470418	-2.001105	0.009974589
9500	-30.8494	-26.0624	-4.78695	0.01	0.7662666	-2.065925	0.00859162
9510	-32.5575	-27.7627	-4.79476	0.01	0.7791473	-1.836809	0.01456099
9520	-31.7868	-25.9273	-5.85942	0.01	0.3278119	-2.365375	0.00431147
9530	-32.1415	-24.782	-7.35956	0.01	2.147615	-2.30634	0.004939237
9540	-32.0135	-24.9123	-7.10121	0.01	2.026249	-2.406791	0.003919303
9550	-30.42	-25.6023	-4.81775	0.01	0.8106099	-2.474651	0.003352346
9560	-31.2227	-25.1754	-6.04736	0.01	1.53154	-2.166051	0.006822588
9570	-31.8727	-24.8433	-7.02938	0.01	1.992616	-2.267519	0.005401088
9580	-35.1334	-30.0763	-5.05705	0.01	0.4684846	-1.708835	0.01955083
9590	-31.4129	-26.641	-4.77189	0.01	0.7338765	-1.969845	0.01071902
9600	-31.6345	-26.7058	-4.92867	0.01	0.9162796	-2.893439	0.00127809
9610	-31.0367	-25.3434	-5.69337	0.01	1.35926	-2.497251	0.003182356
9620	-30.5321	-25.444	-5.0881	0.01	1.028396	-2.456705	0.003493775
9630	-30.7006	-25.9313	-4.76929	0.01	0.6506347	-2.131517	0.007387259
9640	-31.1105	-25.8865	-5.224	0.01	0.4253016	-2.475788	0.00334358
9650	-30.3262	-25.4906	-4.8356	0.01	0.8312292	-2.381188	0.004157308
9660	-30.674	-25.9072	-4.76679	0.01	0.7166647	-2.604071	0.002488453
9670	-30.6508	-25.6419	-5.00887	0.01	0.9757202	-2.54947	0.002821825
9680	-31.0346	-26.0941	-4.94045	0.01	0.5103635	-2.131163	0.007393284
9690	-30.7977	-25.8029	-4.99475	0.01	0.4890976	-2.445696	0.003583471
9700	-30.8672	-25.2067	-5.66042	0.01	1.342794	-2.404855	0.003936817
9710	-30.8803	-25.1287	-5.75164	0.01	1.388161	-2.333129	0.004643777
9720	-31.2077	-25.4288	-5.77889	0.01	1.401582	-2.09901	0.007961403
9730	-32.5492	-26.4369	-6.11229	0.01	1.56249	-2.874955	0.001333661
9740	-30.8784	-25.6686	-5.2098	0.01	1.102414	-2.089661	0.00813465
9750	-30.7273	-25.4692	-5.25812	0.01	1.130221	-2.147385	0.007122208
9760	-30.3172	-25.5404	-4.7768	0.01	0.7461834	-2.326723	0.004712774
9770	-30.6825	-25.8017	-4.88082	0.01	0.5393352	-2.236818	0.00579672
9780	-30.5007	-25.3172	-5.18347	0.01	1.086932	-2.370086	0.004264946
9790	-31.4847	-25.5235	-5.96118	0.01	1.490211	-2.058524	0.00873929
9800	-33.3703	-26.3258	-7.04448	0.01	1.999682	-2.876281	0.001329593
9810	-31.5837	-26.0093	-5.57442	0.01	1.299321	-2.733363	0.001847722
9820	-31.1071	-26.0521	-5.05502	0.01	1.006949	-2.021294	0.009521516
